"Subtract.Body 1.Default: Direction [1,0,0] (m)","Subtract.Body 1.Default: Wall Y+"
0.39122535009626774,0.06138915347231183
0.4259494269124498,0.19933416902566564
0.42842397017854905,0.22440749373000077
0.49991246903655906,0.2596615923582394
0.4974456770236444,0.2606039641263747
0.49249416797804935,0.2622699830170803
0.4949647821625184,0.2614692221751953
0.5048012335898407,0.25785275255739915
0.5072557024120272,0.2569925674798631
0.509709695020268,0.2561327695963215
0.5121632229250184,0.2552763684604703
0.5146162977066366,0.25442684835711055
0.5170689212583335,0.25357348382126166
0.5195210912504118,0.2527037078220689
0.5293253051970943,0.24911399177031837
0.5268749091370855,0.25001080538191844
0.5219728105259828,0.2518155709130521
0.524424081792878,0.25091517702588434
0.13883742619912962,0.1941775356201818
0.13643154207389901,0.19436145081554118
0.14846110593883843,0.19367471097322117
0.14605768190154794,0.19385729120570025
0.1412455724830304,0.19401594313934803
0.3887392590234508,0.06369088581243988
0.4308896501735314,0.23892982618930322
0.433354588393065,0.24692603081777742
0.4481940090078766,0.26300591879412083
0.45066209378369576,0.26422236576057123
0.45312949568725736,0.26522392601394673
0.4555962207743536,0.2660194672348031
0.48514688539965733,0.26444194993311515
0.4826876300270109,0.26507664637599027
0.48022780982330115,0.2656514141305739
0.47776741771875064,0.26616971438235054
0.4728448737668268,0.2669587187470408
0.4753064428906304,0.266606436170819
0.47038269834189284,0.26721876056872657
0.46791990237063164,0.2673796183784894
0.4580622751558504,0.26662927666870795
0.4605276646632087,0.2670553621589347
0.46299239492638916,0.2673168027481157
0.46545647164647774,0.26741826689422704
0.48760558193499115,0.26375640629022057
0.4900501511313886,0.2630423360971717
0.15088793104009202,0.19351641140425752
0.15331742249945568,0.1934114325895092
0.15573874039561686,0.19315072825099971
0.14365595253671484,0.19390488462818192
0.38626398364794523,0.06628109278014147
0.3613916679775986,0.10198391781179382
0.3638857359552841,0.09782157247401291
0.36637911011498914,0.09370716957511523
0.3688717777625965,0.08969300177423581
0.37634384349743777,0.07850958468563833
0.37883367070634444,0.07512635050249185
0.44078559675749895,0.25773570662178685
0.43831471871854766,0.25517420302090404
0.4358350152687038,0.25181083824697115
0.4432557668706544,0.25981864583156095
0.4457252354525286,0.26155480931918473
0.15816230269165263,0.19285953044977824
0.16058750652091092,0.19251242038784536
0.16302427111222897,0.19206029643004238
0.1654637502073687,0.19167645177135584
0.22925483880240816,0.17994520291003946
0.22678097144791495,0.18033595608206926
0.22430840078218273,0.1807685502266738
0.27397069697265286,0.1693837645511973
0.38132275001021837,0.07190246442297193
0.3837995201375697,0.0689752545093147
0.3738537190801233,0.08207045634581639
0.35389401077781846,0.11419834024048282
0.3564015364389095,0.11030083116654602
0.3588969253436409,0.10618603975879684
0.3713633126224586,0.08580801401875782
0.35138588211401606,0.11806784905066008
0.3414170942236303,0.1304426460742688
0.3314193168780626,0.13965183957888389
0.33891808416764513,0.13288616167453537
0.33391914978137627,0.13746074321348653
0.33641875374287006,0.13521169456539892
0.16788594165750326,0.1911582056474345
0.17031024942867404,0.19044001126694152
0.1727466365454629,0.189731748748931
0.19475533020237154,0.18635634927643394
0.19722000695004005,0.18593679049535158
0.21442324928768253,0.18262214022660064
0.2119686143917932,0.183039956534605
0.20950456116656213,0.18352600779900266
0.19968706444330875,0.18558209594279124
0.25902700268266154,0.17289828059498052
0.25405286080175515,0.17448809749882624
0.23172818851455212,0.17952690442555705
0.2367007066048576,0.17865363562240466
0.2342129283209794,0.17902405709168434
0.21687876776896448,0.18207220264689025
0.21935695616496356,0.18158040543338674
0.22183715242635815,0.18120881127510788
0.2689862181811227,0.17034774393757338
0.2714780768843754,0.16986593431368813
0.2615155010821413,0.17215521336788592
0.2640048956896898,0.1714808141487267
0.26649514692427767,0.17087671457432796
0.27646405671037577,0.16875848650056693
0.27895813332629066,0.1680194549071398
0.2889763370403452,0.16382783307573606
0.2914850050131054,0.16283708890654097
0.29394576607856926,0.16142630326131402
0.29642187695633304,0.15988815268741544
0.2989204048427024,0.15849738331984778
0.34391573706634615,0.12775251942485286
0.3489001983423494,0.12164348794396322
0.3289192977885652,0.1417543424711062
0.1751850327221746,0.18902525876983553
0.17762478531697606,0.18834024807337815
0.18007579614161823,0.1877324284870733
0.1825292632350193,0.18738778428609362
0.19230330761159542,0.18661963151866415
0.18496523294736356,0.18716030862386285
0.1874029422404251,0.18690982780200632
0.1898522887166561,0.18677265706710378
0.20213321313445315,0.18512787757472274
0.20704201281770673,0.184034831922351
0.2045810027905582,0.1845297517828764
0.24659933442410903,0.17653984895201646
0.24908277675172344,0.17591588999565716
0.2515672949492871,0.17523707930826232
0.2565394423250181,0.17369121585940234
0.23916765216630773,0.17821600269339227
0.24163578410109898,0.177623660437487
0.24411699471120335,0.17710171807884328
0.2864223550717888,0.16491771958501716
0.283902765151724,0.16624452017398703
0.2814338260985866,0.16729020846283765
0.32391888075216224,0.1455850618696699
0.3214185741734712,0.14729315308998125
0.3264191370661711,0.14374439933704733
0.3189182593455381,0.14876683033259658
0.3164179776305296,0.15011637601453384
0.308878026912775,0.15325704421850925
0.3114010304083362,0.15217578553338382
0.31391777378965724,0.15118383595502655
0.3014271148522599,0.15703197692029938
0.3039277316131572,0.1558288775352438
0.30639634568340546,0.1546839624111208
0.3464139652506583,0.12478852261123731
